,G_ID,G_DAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
405,405,20200913,OB,WO,0,T,56,48,6,6,15,2,0,0,0,0,1,1,7,0.0,0,7,0,0,29,0.166666667,12,2
406,406,20200913,LG,SS,0,B,32,31,0,0,4,1,0,0,0,0,0,0,1,0.0,0,10,0,0,8,0.0,2,0
407,407,20200913,SS,LG,0,T,51,42,9,11,18,1,1,1,2,0,4,2,5,0.0,0,5,0,0,22,0.3125,16,5
408,408,20200913,KT,HH,0,B,39,33,5,5,12,1,0,0,0,0,3,2,3,0.0,0,11,2,2,17,0.25,8,2
409,409,20200913,HT,NC,0,T,38,33,4,4,10,1,0,0,0,0,2,1,3,0.0,0,5,1,1,14,0.5,6,3
410,410,20200913,SK,LT,0,B,29,27,3,3,4,0,0,2,1,0,0,0,1,0.0,1,5,1,1,4,0.0,2,0
411,411,20200913,NC,HT,0,B,41,32,3,3,8,0,0,0,3,0,3,1,4,0.0,2,6,0,0,21,0.090909091,11,1
412,412,20200913,HH,KT,0,T,39,30,4,4,6,1,0,0,2,0,2,1,5,0.0,2,6,0,0,13,0.333333333,9,3
413,413,20200913,LT,SK,0,T,36,29,1,1,5,0,0,0,0,0,1,1,5,0.0,1,1,2,2,15,0.0,4,0
414,414,20200913,WO,OB,0,B,60,49,6,6,13,1,0,0,2,0,0,0,10,1.0,1,15,0,0,36,0.27777777800000003,18,5
415,415,20200915,WO,LT,0,B,46,38,5,5,11,1,0,0,0,0,0,0,7,0.0,1,7,1,1,30,0.117647059,17,2
416,416,20200915,SK,HT,0,T,52,40,16,16,17,1,0,2,3,0,2,1,9,0.0,1,5,3,3,30,0.4,20,8
417,417,20200915,SS,KT,0,T,42,37,7,7,14,1,0,1,0,0,1,0,4,1.0,0,1,2,2,19,0.3,10,3
418,418,20200915,LT,WO,0,T,39,33,8,8,10,3,0,1,0,0,0,0,5,0.0,0,3,2,2,12,0.363636364,11,4
419,419,20200915,HT,SK,0,B,34,29,1,1,5,0,0,0,0,0,0,0,5,0.0,0,4,3,3,16,0.0,5,0
420,420,20200915,NC,OB,0,T,37,33,2,3,6,1,1,0,2,0,0,0,3,0.0,1,5,0,0,19,0.0,5,0
421,421,20200915,LG,HH,0,T,42,39,4,5,8,2,0,1,3,0,0,0,3,0.0,0,14,0,0,20,0.166666667,12,2
422,422,20200915,HH,LG,0,B,45,38,6,6,11,1,0,0,0,0,0,0,5,0.0,2,10,2,2,17,0.28571428600000004,7,2
423,423,20200915,OB,NC,0,B,35,30,6,7,8,3,0,0,0,0,1,0,2,0.0,2,3,0,0,9,0.444444444,9,4
424,424,20200915,KT,SS,0,B,38,36,0,0,8,1,0,0,0,0,0,0,2,0.0,0,11,1,1,18,0.0,6,0
425,425,20200916,OB,NC,0,B,33,32,3,3,7,1,0,0,0,0,0,0,0,0.0,1,6,1,1,9,0.666666667,3,2
426,426,20200916,LG,HH,0,T,46,40,9,11,15,8,0,0,0,0,0,0,6,0.0,0,5,2,2,18,0.5,14,7
427,427,20200916,KT,SS,0,B,46,43,11,11,19,4,0,1,0,0,0,0,2,0.0,1,8,0,0,20,0.42105263200000004,19,8
428,428,20200916,LT,WO,0,T,44,39,8,8,14,4,0,0,0,0,1,1,4,0.0,0,6,1,1,17,0.5,16,8
429,429,20200916,SK,HT,0,T,45,37,6,7,11,4,0,0,0,0,0,0,8,1.0,0,5,1,1,26,0.26666666699999997,15,4
430,430,20200916,NC,OB,0,T,39,34,4,5,8,1,0,2,2,0,1,0,4,0.0,0,10,0,0,15,0.2,10,2
431,431,20200916,SS,KT,0,T,45,39,4,6,14,1,0,0,0,0,0,0,6,0.0,0,4,1,1,31,0.25,16,4
432,432,20200916,HT,SK,0,B,41,33,6,6,10,1,0,1,0,0,2,1,4,0.0,2,6,1,1,18,0.375,8,3
433,433,20200916,HH,LG,0,B,39,35,5,5,9,0,1,2,0,0,0,0,3,0.0,1,11,1,1,17,0.2,10,2
434,434,20200916,WO,LT,0,B,37,32,1,2,4,1,0,0,1,0,0,0,4,0.0,1,12,0,0,16,0.0,6,0
435,435,20200917,HT,SS,0,T,44,40,11,12,16,4,0,3,0,0,1,1,3,0.0,0,6,1,1,18,0.3125,16,5
436,436,20200917,KT,OB,0,B,35,31,3,3,9,1,1,0,3,0,1,0,3,1.0,0,8,0,0,19,0.166666667,12,2
437,437,20200917,NC,SK,0,T,38,34,3,3,9,1,0,2,1,0,1,0,3,1.0,0,6,1,1,14,0.25,4,1
438,438,20200917,LG,LT,0,B,39,34,9,9,8,0,0,2,1,0,1,0,4,0.0,0,6,0,0,13,0.375,8,3
439,439,20200917,WO,HH,0,B,35,26,5,5,4,2,0,0,0,0,1,1,8,0.0,0,9,1,1,15,0.25,8,2
440,440,20200917,LT,LG,0,T,34,34,1,1,8,2,0,0,0,0,0,0,0,0.0,0,5,2,2,18,0.222222222,9,2
441,441,20200917,SS,HT,0,B,37,33,2,2,7,0,0,0,0,0,1,1,3,0.0,0,11,0,0,15,0.166666667,6,1
442,442,20200917,OB,KT,0,T,33,33,0,0,6,0,0,0,0,0,0,0,0,0.0,0,5,2,2,11,0.0,6,0
443,443,20200917,SK,NC,0,B,33,30,0,0,4,0,0,0,1,0,1,0,1,0.0,1,11,0,0,11,0.0,5,0
444,444,20200917,HH,WO,0,T,32,29,2,2,3,0,0,0,0,0,1,1,1,0.0,1,13,0,0,5,0.333333333,3,1
445,445,20200918,SK,NC,0,B,37,31,5,5,8,2,0,3,0,0,0,0,6,0.0,0,4,1,1,14,0.333333333,3,1
446,446,20200918,LG,LT,0,B,38,34,3,3,7,1,0,1,1,0,0,0,4,0.0,0,6,0,0,11,0.4,5,2
447,447,20200918,HT,SS,0,T,49,39,13,13,15,2,0,2,0,0,2,1,5,0.0,3,4,1,1,20,0.5,14,7
448,448,20200918,KT,OB,0,B,46,40,5,5,11,1,0,2,0,0,1,0,4,1.0,1,11,1,1,18,0.222222222,9,2
449,449,20200918,NC,SK,0,T,40,31,9,9,8,0,1,1,1,0,2,0,5,0.0,2,6,0,0,14,0.307692308,13,4
450,450,20200918,HH,WO,0,T,37,36,2,2,8,1,0,0,0,0,0,0,0,0.0,1,10,0,0,20,0.25,8,2
451,451,20200918,SS,HT,0,B,40,35,4,5,9,2,0,0,0,0,1,1,4,0.0,0,9,0,0,21,0.181818182,11,2
452,452,20200918,WO,HH,0,B,34,31,0,0,4,2,0,0,1,0,0,0,3,0.0,0,9,0,0,11,0.0,6,0
453,453,20200918,OB,KT,0,B,45,41,4,4,11,1,0,1,0,0,2,1,2,0.0,0,4,1,1,14,0.25,8,2
454,454,20200918,LT,LG,0,T,40,36,5,5,8,1,0,0,3,0,0,0,4,0.0,0,8,1,1,19,0.25,12,3
455,455,20200919,LG,OB,0,T,47,40,9,9,18,1,0,2,2,0,3,2,3,0.0,1,6,2,2,19,0.272727273,11,3
456,456,20200919,HH,HT,0,T,31,31,0,0,5,0,0,0,0,0,0,0,0,0.0,0,11,0,0,6,0.0,2,0
457,457,20200919,OB,LG,0,B,39,36,6,6,10,2,0,2,0,0,0,0,3,0.0,0,8,1,1,9,0.2,5,1
458,458,20200919,NC,LT,0,T,36,34,1,1,10,0,0,1,1,0,0,0,1,0.0,1,7,2,2,15,0.0,5,0
459,459,20200919,SS,WO,0,B,40,37,7,7,11,3,0,2,2,0,0,0,2,0.0,1,6,2,2,16,0.375,8,3
460,460,20200919,KT,SK,0,T,41,34,5,5,8,0,0,0,1,0,1,1,6,0.0,0,11,1,1,23,0.333333333,9,3
461,461,20200919,HT,HH,0,B,35,29,7,8,10,2,0,0,1,0,2,2,3,0.0,1,4,0,0,12,0.5,8,4
462,462,20200919,WO,SS,0,T,43,39,8,8,15,3,0,0,2,0,1,1,3,0.0,0,12,0,0,19,0.352941176,17,6
463,463,20200919,SK,KT,0,B,34,30,0,0,3,0,0,0,0,0,0,0,4,0.0,0,6,1,1,14,0.0,5,0
464,464,20200919,LT,NC,0,B,38,30,5,5,7,1,0,2,0,0,0,0,7,0.0,1,8,1,1,15,0.5,4,2
465,465,20200920,NC,LT,1,T,39,35,5,7,10,1,1,0,2,0,1,0,2,0.0,0,6,1,1,10,0.333333333,9,3
466,466,20200920,LG,OB,0,T,38,37,5,5,10,3,1,2,0,0,0,0,1,0.0,0,11,0,0,12,0.333333333,6,2
467,467,20200920,HT,HH,0,B,38,33,3,3,9,1,0,1,0,0,1,1,4,0.0,0,7,1,1,16,0.28571428600000004,7,2
468,468,20200920,WO,SS,0,T,41,37,6,6,13,2,0,1,0,0,0,0,4,0.0,0,7,3,3,21,0.333333333,12,4
469,469,20200920,OB,LG,0,B,45,31,6,6,9,1,0,1,1,0,0,0,12,0.0,2,6,3,3,26,0.1875,16,3
470,470,20200920,KT,SK,0,T,43,37,10,10,11,2,0,1,2,0,1,1,4,0.0,1,10,0,0,17,0.307692308,13,4
471,471,20200920,HH,HT,0,T,50,40,11,11,16,4,0,1,0,0,2,1,6,0.0,2,10,0,0,20,0.46666666700000003,15,7
472,472,20200920,SS,WO,0,B,48,42,12,14,18,0,0,3,1,0,1,0,5,0.0,0,6,1,1,26,0.380952381,21,8
473,473,20200920,SK,KT,0,B,31,28,1,2,3,1,0,0,0,0,0,0,3,0.0,0,4,3,3,12,0.2,5,1
474,474,20200920,LT,NC,1,B,38,35,1,2,8,1,0,1,0,0,0,0,3,0.0,0,9,1,1,21,0.22899999999999998,10,1
