,G_ID,G_DAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
194,194,2020-08-18,KT,SS,0,T,42,33,5,6,9,1,0,1,0,0,1,1,8,0.0,0,7,0,0,16,0.3,10,3
195,195,2020-08-18,LG,HT,0,B,40,37,6,6,12,1,0,2,1,0,1,1,2,0.0,0,13,2,2,16,0.4,5,2
196,196,2020-08-18,OB,LT,0,T,50,43,7,9,16,2,0,0,1,0,1,1,3,0.0,2,10,0,0,32,0.25,16,4
197,197,2020-08-18,SK,HH,0,B,40,31,8,9,8,2,0,2,0,0,2,1,5,0.0,2,4,0,0,16,0.222222222,9,2
198,198,2020-08-19,HH,SK,0,T,43,40,5,6,12,2,0,2,0,0,0,0,3,0.0,0,8,0,0,29,0.2,15,3
199,199,2020-08-19,NC,키움,0,B,40,36,4,4,7,1,0,1,0,0,0,0,4,0.0,0,7,0,0,20,0.111111111,9,1
200,200,2020-08-19,OB,LT,0,T,33,28,3,3,6,0,0,1,0,0,0,0,4,0.0,1,6,3,3,11,0.166666667,6,1
201,201,2020-08-19,HT,LG,0,T,36,34,1,1,8,0,0,0,0,0,0,0,2,0.0,0,9,1,1,18,0.2,5,1
202,202,2020-08-19,SS,KT,0,B,38,34,4,4,11,0,0,0,0,0,2,2,2,0.0,0,7,3,3,13,0.4,5,2
203,203,2020-08-19,SK,HH,0,B,57,46,26,26,22,4,0,6,0,0,0,0,10,0.0,1,4,0,0,28,0.5,22,11
204,204,2020-08-19,Hero,NC,0,T,40,35,6,6,8,3,0,1,1,0,0,0,3,0.0,2,5,1,1,18,0.3,10,3
205,205,2020-08-19,LT,LT,0,B,35,31,6,7,10,3,0,0,4,0,3,1,1,0.0,0,3,1,1,10,0.4,10,4
206,206,2020-08-19,LG,HT,0,B,45,34,9,10,12,2,2,1,1,0,1,1,9,0.0,1,3,2,2,24,0.375,16,6
207,207,2020-08-19,KT,SS,0,T,37,31,6,6,6,1,0,1,0,0,1,1,4,0.0,1,8,1,1,8,0.333333333,6,2
208,208,2020-08-20,HH,KT,0,B,34,29,0,0,2,0,0,0,0,0,0,0,5,0.0,0,9,0,0,16,0.0,6,0
209,209,2020-08-20,HT,NC,0,B,39,33,1,2,5,0,0,0,0,0,0,0,5,0.0,1,10,0,0,15,0.25,4,1
210,210,2020-08-20,LG,키움,0,T,38,36,5,5,9,1,0,1,1,0,0,0,2,0.0,0,9,1,1,16,0.25,12,3
211,211,2020-08-20,SK,SS,0,B,40,35,3,3,11,0,0,2,0,0,1,1,4,0.0,0,6,2,2,19,0.0,6,0
212,212,2020-08-20,OB,LT,0,B,43,40,5,5,14,4,0,0,0,0,0,0,3,0.0,0,10,1,1,20,0.23076923100000002,13,3
213,213,2020-08-20,SS,SK,0,T,42,35,7,8,9,2,0,0,2,0,1,0,6,0.0,0,9,1,1,18,0.5555555560000001,9,5
214,214,2020-08-20,Hero,LG,0,B,39,31,6,6,8,2,0,0,2,0,1,1,6,0.0,1,6,1,1,20,0.333333333,12,4
215,215,2020-08-20,LT,OB,0,T,44,36,6,6,11,2,1,1,2,0,1,0,7,1.0,0,7,1,1,23,0.2,15,3
216,216,2020-08-20,NC,HT,0,T,51,45,13,14,21,3,0,1,3,0,2,1,3,0.0,0,6,0,0,17,0.578947368,19,11
217,217,2020-08-20,KT,HH,0,T,36,31,3,3,6,0,0,1,3,0,1,0,4,1.0,0,5,1,1,14,0.111111111,9,1
218,218,2020-08-21,LT,OB,0,T,33,31,0,0,3,1,0,0,2,0,0,0,2,1.0,0,8,0,0,13,0.0,9,0
219,219,2020-08-21,Hero,LG,0,B,36,33,3,3,6,0,0,1,1,0,0,0,2,0.0,1,6,0,0,13,0.166666667,6,1
220,220,2020-08-21,HT,NC,0,B,38,34,4,4,9,0,0,2,1,0,1,0,2,0.0,1,5,0,0,9,0.333333333,6,2
221,221,2020-08-21,SS,SK,0,T,47,37,6,6,11,1,1,2,0,0,1,1,8,0.0,1,8,1,1,32,0.133333333,15,2
222,222,2020-08-21,KT,HH,0,T,35,30,1,1,4,0,0,1,0,0,0,0,4,0.0,1,12,1,1,11,0.25,4,1
223,223,2020-08-21,NC,HT,0,T,43,38,7,10,10,5,0,1,0,0,1,0,4,0.0,0,10,0,0,15,0.333333333,12,4
224,224,2020-08-21,LG,키움,0,T,42,36,7,7,10,2,1,2,1,0,0,0,6,0.0,0,6,0,0,15,0.333333333,12,4
225,225,2020-08-21,HH,KT,0,B,37,35,5,5,11,2,0,1,0,0,0,0,2,0.0,0,6,1,1,18,0.4,10,4
226,226,2020-08-21,SK,SS,0,B,43,32,8,8,12,2,0,0,0,0,2,1,5,1.0,3,2,0,0,21,0.272727273,11,3
227,227,2020-08-21,OB,LT,0,B,36,31,1,1,5,0,0,0,0,0,1,0,4,1.0,0,6,0,0,16,0.14285714300000002,7,1
228,228,2020-08-22,LT,SS,0,T,42,39,4,5,13,2,0,1,1,0,1,0,2,0.0,0,5,0,0,22,0.28571428600000004,14,4
229,229,2020-08-22,Hero,HT,0,B,37,32,4,4,10,1,0,1,1,0,0,0,5,0.0,0,6,2,2,21,0.25,8,2
230,230,2020-08-22,OB,SK,0,T,44,39,6,8,12,1,0,2,2,0,0,0,4,0.0,1,9,0,0,18,0.25,12,3
231,231,2020-08-22,SS,LT,0,B,38,35,3,3,10,1,0,0,3,0,1,1,2,0.0,0,5,1,1,12,0.25,8,2
232,232,2020-08-22,SK,OB,0,B,41,36,1,1,9,2,0,1,0,0,0,0,5,0.0,0,7,0,0,17,0.125,8,1
233,233,2020-08-22,HT,키움,0,T,37,34,3,3,7,0,0,0,2,0,0,0,3,0.0,0,10,0,0,17,0.3,10,3
234,234,2020-08-23,SK,OB,0,B,40,34,1,1,9,1,1,0,0,0,1,1,4,0.0,1,7,0,0,19,0.0,6,0
235,235,2020-08-23,SS,LT,0,B,35,31,0,0,4,0,0,0,0,0,0,0,4,0.0,0,7,0,0,17,0.0,5,0
236,236,2020-08-23,LG,HH,0,B,37,30,3,3,6,1,0,0,0,0,0,0,6,1.0,1,8,3,3,14,0.428571429,7,3
237,237,2020-08-23,NC,KT,0,T,40,35,1,1,9,2,0,0,0,0,0,0,4,0.0,1,7,1,1,16,0.166666667,6,1
238,238,2020-08-23,Hero,HT,0,B,41,37,5,7,13,2,1,0,1,0,1,0,3,0.0,0,9,1,1,17,0.28571428600000004,14,4
239,239,2020-08-23,OB,SK,0,T,45,35,8,8,9,0,0,3,3,0,1,0,7,0.0,2,4,0,0,20,0.363636364,11,4
240,240,2020-08-23,HH,LG,0,T,36,31,4,4,6,1,0,1,0,0,1,1,4,0.0,0,6,0,0,11,0.25,4,1
241,241,2020-08-23,LT,SS,0,T,43,37,10,11,10,2,0,3,1,0,0,0,6,0.0,0,7,0,0,11,0.333333333,9,3
242,242,2020-08-23,HT,키움,0,T,41,36,8,8,11,0,0,3,0,0,2,1,2,0.0,1,9,0,0,9,0.625,8,5
243,243,2020-08-23,KT,NC,0,B,42,34,10,10,13,2,0,3,0,0,0,0,8,0.0,0,6,1,1,16,0.444444444,9,4
244,244,2020-08-24,KT,NC,0,B,41,37,8,8,14,1,0,1,1,0,0,0,4,0.0,0,9,0,0,20,0.28571428600000004,14,4
245,245,2020-08-24,HH,LG,0,T,46,38,5,6,14,1,2,0,0,0,4,2,3,0.0,0,7,0,0,23,0.25,16,4
246,246,2020-08-24,NC,KT,0,T,37,34,1,1,8,0,0,0,1,0,0,0,2,0.0,1,4,1,1,17,0.14285714300000002,7,1
247,247,2020-08-24,LG,HH,0,B,37,32,3,3,5,1,0,0,1,0,0,0,4,0.0,1,6,1,1,14,0.125,8,1
248,248,2020-08-25,KT,키움,0,B,33,32,1,1,5,2,0,0,0,0,0,0,1,0.0,0,7,0,0,10,0.2,5,1
249,249,2020-08-25,HT,OB,0,T,45,34,8,8,9,2,0,1,2,0,0,0,9,0.0,2,5,2,2,20,0.166666667,12,2
250,250,2020-08-25,LT,SK,0,B,43,38,8,8,11,1,0,1,0,0,1,1,4,0.0,0,6,1,1,20,0.25,8,2
251,251,2020-08-25,HH,NC,0,T,43,37,3,3,11,1,1,0,0,0,0,0,4,0.0,2,9,1,1,24,0.153846154,13,2
252,252,2020-08-25,LG,SS,0,T,40,33,3,3,7,1,0,1,1,0,0,0,4,0.0,3,8,0,0,16,0.25,8,2
253,253,2020-08-25,Hero,KT,0,T,44,36,3,4,10,0,0,0,2,0,0,0,6,1.0,1,6,0,0,29,0.153846154,13,2
254,254,2020-08-25,SK,LT,0,T,46,37,10,10,11,3,0,2,1,0,0,0,7,0.0,2,3,1,1,20,0.333333333,15,5
255,255,2020-08-25,NC,HH,0,B,40,38,11,11,15,3,0,6,1,0,0,0,2,0.0,0,7,0,0,11,0.25,8,2
256,256,2020-08-25,OB,HT,0,B,43,37,10,10,15,1,0,3,0,0,1,0,5,0.0,0,2,1,1,16,0.25,8,2
257,257,2020-08-25,SS,LG,0,B,31,31,4,4,7,1,0,2,0,0,0,0,0,0.0,0,4,0,0,8,0.0,4,0
258,258,2020-08-26,SK,LT,0,T,31,29,1,1,4,0,0,1,1,0,0,0,2,0.0,0,7,2,2,5,0.0,1,0
259,259,2020-08-26,HH,NC,0,T,39,34,5,5,7,1,0,1,0,0,0,0,2,0.0,3,8,2,2,18,0.25,12,3
260,260,2020-08-26,Hero,KT,0,T,40,36,5,5,8,0,1,2,1,0,1,0,3,0.0,0,6,1,1,12,0.333333333,6,2
261,261,2020-08-26,SS,LG,0,B,37,35,5,5,9,0,0,1,0,0,0,0,1,0.0,1,6,1,1,14,0.375,8,3
262,262,2020-08-26,OB,HT,0,B,43,35,5,5,11,1,0,1,0,0,2,2,6,0.0,0,8,1,1,28,0.166666667,12,2
263,263,2020-08-26,LT,SK,0,B,37,28,3,3,4,0,0,0,0,0,0,0,8,0.0,1,4,0,0,14,0.28571428600000004,7,2
264,264,2020-08-26,LG,SS,0,T,39,36,8,8,10,1,0,4,0,0,0,0,3,0.0,0,7,0,0,9,0.25,4,1
265,265,2020-08-26,NC,HH,0,B,40,36,9,9,11,2,0,2,1,0,0,0,3,0.0,1,6,1,1,18,0.363636364,11,4
266,266,2020-08-26,HT,OB,0,T,46,41,7,7,15,1,0,1,0,0,1,0,4,0.0,0,5,0,0,22,0.25,12,3
267,267,2020-08-26,KT,키움,0,B,44,36,5,6,10,2,0,1,1,0,1,0,7,0.0,0,6,2,2,21,0.3,10,3
268,268,2020-08-27,LT,키움,0,B,43,36,5,6,12,2,0,0,0,0,1,1,5,0.0,1,5,2,2,23,0.3,10,3
269,269,2020-08-27,KT,LG,0,T,35,29,0,0,2,1,0,0,0,0,0,0,4,0.0,2,5,0,0,18,0.0,8,0
270,270,2020-08-27,HT,SK,0,T,37,33,3,4,8,2,0,0,0,0,1,0,2,0.0,1,12,0,0,16,0.333333333,9,3
271,271,2020-08-27,SS,HH,0,T,33,32,0,0,8,0,0,0,1,0,0,0,0,0.0,1,6,1,1,18,0.14285714300000002,7,1
272,272,2020-08-27,OB,NC,0,T,39,37,2,2,13,6,0,0,0,0,0,0,2,0.0,0,4,1,1,25,0.235294118,17,4
273,273,2020-08-27,SK,HT,0,B,42,36,10,10,14,4,0,2,1,0,3,1,2,0.0,1,6,0,0,16,0.333333333,12,4
274,274,2020-08-27,HH,SS,0,B,38,33,7,7,11,1,1,0,0,0,1,0,4,0.0,0,3,1,1,18,0.333333333,12,4
275,275,2020-08-27,NC,OB,0,B,40,35,7,8,13,2,1,1,0,0,0,0,4,0.0,1,9,1,1,14,0.454545455,11,5
276,276,2020-08-27,Hero,LT,0,T,45,40,11,11,15,5,0,3,2,0,1,0,3,0.0,1,2,2,2,17,0.333333333,15,5
277,277,2020-08-27,LG,KT,0,B,31,29,1,2,6,0,1,0,1,0,0,0,2,0.0,0,7,1,1,13,0.166666667,6,1
278,278,2020-08-28,NC,OB,0,B,39,35,3,4,10,1,1,1,0,0,0,0,4,0.0,0,4,1,1,14,0.428571429,7,3
279,279,2020-08-28,LT,키움,0,B,40,37,4,4,12,2,0,2,2,0,0,0,2,0.0,1,3,1,1,18,0.28571428600000004,7,2
280,280,2020-08-28,SK,HT,0,B,44,33,7,8,11,2,2,1,0,0,2,0,6,0.0,3,10,2,2,21,0.384615385,13,5
281,281,2020-08-28,KT,LG,0,T,40,36,5,5,5,1,0,2,1,0,0,0,3,0.0,1,13,1,1,8,0.4,5,2
282,282,2020-08-28,Hero,LT,0,T,44,36,7,8,11,3,0,2,5,0,1,1,7,1.0,0,7,0,0,18,0.307692308,13,4
283,283,2020-08-28,HT,SK,0,T,45,39,11,11,13,0,0,4,0,0,2,0,4,0.0,0,8,0,0,20,0.214285714,14,3
284,284,2020-08-28,OB,NC,0,T,52,46,11,11,18,1,0,4,0,0,0,0,4,0.0,2,4,0,0,30,0.235294118,17,4
285,285,2020-08-28,LG,KT,0,B,47,40,5,6,12,3,0,0,0,0,2,1,4,1.0,1,6,2,2,21,0.46153846200000004,13,6
286,286,2020-08-29,LT,HH,0,B,40,33,9,9,11,3,0,4,1,0,1,1,6,0.0,0,5,1,1,12,0.166666667,6,1
287,287,2020-08-29,SS,키움,0,T,40,37,5,5,10,2,0,0,1,0,1,0,2,0.0,0,10,0,0,15,0.4,10,4
288,288,2020-08-29,HH,HH,0,T,40,38,6,7,11,0,1,2,0,0,0,0,2,0.0,0,13,0,0,14,0.5,4,2
289,289,2020-08-29,Hero,SS,0,B,35,30,4,4,8,2,0,0,0,0,2,1,3,0.0,0,3,3,3,11,0.428571429,7,3
290,290,2020-08-29,SK,NC,0,T,37,35,5,5,9,0,0,2,0,0,0,0,2,0.0,0,5,1,1,12,0.166666667,6,1
291,291,2020-08-29,OB,LG,0,T,38,35,5,5,11,3,0,1,2,0,0,0,3,0.0,0,3,0,0,15,0.166666667,12,2
292,292,2020-08-29,LG,OB,0,B,37,36,5,5,10,2,0,2,0,0,0,0,1,0.0,0,13,0,0,20,0.25,12,3
293,293,2020-08-29,NC,SK,0,B,39,35,8,9,14,3,0,2,1,0,0,0,3,1.0,1,4,1,1,13,0.3,10,3
294,294,2020-08-30,SK,NC,0,T,37,33,4,4,7,1,0,3,0,0,1,0,3,0.0,0,7,0,0,12,0.0,4,0
295,295,2020-08-30,HT,KT,1,B,38,34,7,7,10,2,0,1,1,0,0,0,4,0.0,0,1,1,1,15,0.35714285700000004,14,5
296,296,2020-08-30,KT,HT,1,T,41,37,4,5,10,1,1,1,1,0,0,1,3,0.0,0,10,0,0,16,0.25,8,2
297,297,2020-08-30,HH,LT,0,T,35,33,2,2,6,1,0,0,1,0,0,0,2,0.0,0,6,0,0,11,0.2,5,1
298,298,2020-08-30,OB,LG,0,T,32,31,1,1,7,1,0,0,0,0,0,0,0,0.0,1,5,2,2,11,0.14285714300000002,7,1
299,299,2020-08-30,NC,SK,0,B,38,28,6,7,7,2,1,0,0,0,2,1,7,1.0,1,5,0,0,13,0.571428571,7,4
300,300,2020-08-30,KT,HT,1,T,46,34,8,8,7,2,0,1,0,1,1,0,11,0.0,0,7,0,0,22,0.444444444,9,4
301,301,2020-08-30,Hero,SS,0,B,37,34,3,3,11,1,1,0,3,0,0,0,3,0.0,0,4,1,1,21,0.083333333,12,1
302,302,2020-08-30,SS,키움,0,T,37,34,2,2,10,0,0,0,2,0,2,1,1,0.0,0,5,1,1,13,0.25,8,2
303,303,2020-08-30,HT,KT,1,B,40,33,5,5,10,1,0,0,0,0,2,1,3,0.0,1,8,1,1,16,0.25,12,3
304,304,2020-08-30,LG,OB,0,B,37,30,4,4,8,2,0,1,2,0,1,0,6,1.0,0,6,1,1,20,0.25,12,3
305,305,2020-08-30,LT,HH,0,B,37,34,5,6,10,3,0,0,2,0,0,0,3,0.0,0,6,1,1,19,0.333333333,12,4
306,306,2020-09-01,OB,HH,0,B,36,33,4,4,10,2,0,0,1,0,1,1,2,0.0,0,5,1,1,17,0.363636364,11,4
307,307,2020-09-01,HT,SS,0,B,40,31,6,6,9,2,0,1,0,0,0,0,9,0.0,0,9,0,0,20,0.25,12,3
308,308,2020-09-01,LG,SK,0,T,49,38,12,13,11,3,0,3,0,0,2,1,8,1.0,1,10,0,0,20,0.333333333,12,4
309,309,2020-09-01,SK,LG,0,B,42,35,5,5,10,0,0,0,1,0,1,1,6,1.0,0,8,1,1,18,0.41666666700000005,12,5
310,310,2020-09-01,LT,KT,0,T,35,29,2,2,6,1,0,0,0,0,0,0,6,0.0,0,3,2,2,12,0.25,8,2
311,311,2020-09-01,Hero,NC,0,B,35,33,2,2,6,2,0,0,0,0,0,0,2,0.0,0,7,0,0,16,0.2,5,1
312,312,2020-09-01,SS,HT,0,T,31,30,0,0,4,0,0,0,0,0,0,0,1,0.0,0,5,2,2,8,0.0,1,0
313,313,2020-09-01,HH,OB,0,T,29,29,0,0,3,0,0,0,0,0,0,0,0,0.0,0,9,1,1,5,0.0,0,0
314,314,2020-09-01,NC,키움,0,T,38,32,5,5,10,2,0,1,0,0,2,2,4,0.0,0,10,1,1,12,0.14285714300000002,7,1
315,315,2020-09-01,KT,LT,0,B,41,37,10,11,14,2,0,2,2,0,1,0,3,0.0,0,7,1,1,17,0.41666666700000005,12,5
316,316,2020-09-02,Hero,NC,0,B,41,31,6,6,7,2,0,0,1,0,0,0,7,0.0,3,7,0,0,24,0.384615385,13,5
317,317,2020-09-02,NC,키움,0,T,38,34,4,4,9,3,0,1,0,0,0,0,2,0.0,2,5,2,2,15,0.428571429,7,3
318,318,2020-09-03,LT,HT,0,B,33,30,3,3,5,2,0,0,1,0,0,0,2,0.0,1,6,1,1,6,0.5,4,2
319,319,2020-09-03,SK,KT,0,T,37,32,2,2,8,1,0,0,1,0,0,0,5,0.0,0,2,2,2,19,0.222222222,9,2
320,320,2020-09-03,OB,SS,0,T,41,38,8,10,10,3,1,3,1,0,0,0,3,0.0,0,4,1,1,15,0.181818182,11,2
321,321,2020-09-03,Hero,HH,0,T,40,34,6,6,9,0,0,1,2,0,1,1,5,0.0,0,8,0,0,9,0.428571429,7,3
322,322,2020-09-03,NC,LG,0,T,43,40,4,5,16,2,0,0,3,0,0,0,2,0.0,1,11,2,2,26,0.28571428600000004,14,4
323,323,2020-09-03,HT,LT,0,T,38,36,4,4,10,1,0,2,0,0,1,0,1,0.0,0,7,0,0,11,0.25,8,2
324,324,2020-09-03,KT,SK,0,B,38,34,6,6,12,3,0,0,1,0,0,0,4,0.0,0,6,1,1,19,0.4,15,6
325,325,2020-09-03,SS,OB,0,B,41,35,11,11,16,4,1,1,1,0,2,1,4,0.0,0,6,2,2,12,0.583333333,12,7
326,326,2020-09-03,HH,키움,0,B,44,38,3,5,11,2,0,1,0,0,0,0,4,0.0,2,8,0,0,25,0.153846154,13,2
327,327,2020-09-03,LG,NC,0,B,35,32,6,6,9,1,0,1,0,0,1,0,2,0.0,0,8,2,2,16,0.333333333,9,3
328,328,2020-09-04,HT,LT,1,T,40,34,5,6,8,3,0,1,0,0,2,0,3,0.0,1,7,1,1,21,0.2,10,2
329,329,2020-09-04,LT,HT,1,B,38,34,7,9,14,0,0,2,1,0,0,1,2,0.0,1,4,1,1,19,0.333333333,12,4
330,330,2020-09-04,HT,LT,1,T,40,37,7,7,10,2,0,1,1,0,0,0,3,0.0,0,11,1,1,14,0.444444444,9,4
331,331,2020-09-04,KT,SK,1,B,38,35,9,10,13,3,0,3,2,2,0,0,3,0.0,0,3,0,0,12,0.2,10,2
332,332,2020-09-04,SK,KT,1,T,36,34,5,5,10,2,0,2,1,1,1,1,0,0.0,0,0,0,0,6,0.4,5,2
333,333,2020-09-04,SK,KT,1,T,35,32,2,2,5,0,0,1,0,0,0,0,2,0.0,1,2,0,0,8,0.5,2,1
334,334,2020-09-04,KT,SK,1,B,43,33,7,7,9,2,0,2,0,0,0,1,9,0.0,0,3,1,1,19,0.23076923100000002,13,3
335,335,2020-09-04,LT,HT,1,B,36,29,3,3,5,0,0,0,0,0,0,1,5,0.0,1,10,2,2,14,0.0,3,0
336,336,2020-09-04,SS,OB,0,B,48,37,12,12,16,3,0,2,1,0,2,2,9,0.0,0,3,2,2,21,0.38888888899999996,18,7
337,337,2020-09-04,HH,키움,0,B,40,30,7,7,10,1,0,0,0,0,3,0,7,0.0,0,7,0,0,15,0.454545455,11,5
338,338,2020-09-04,OB,SS,0,T,38,32,4,5,8,1,0,0,0,0,1,1,5,0.0,0,12,2,2,16,0.333333333,6,2
339,339,2020-09-04,Hero,HH,0,T,36,32,1,1,6,1,0,0,2,0,0,0,4,0.0,0,8,0,0,17,0.1,10,1
340,340,2020-09-04,LG,NC,0,B,57,46,5,5,13,3,1,0,2,0,2,0,8,1.0,1,14,0,0,31,0.166666667,18,3
341,341,2020-09-04,NC,LG,0,T,55,46,5,5,13,1,0,0,3,0,2,1,4,1.0,3,15,0,0,24,0.41666666700000005,12,5
342,342,2020-09-05,HT,HH,0,T,44,36,5,5,13,4,0,0,0,0,1,0,6,0.0,0,5,1,1,26,0.23076923100000002,13,3
343,343,2020-09-05,KT,키움,0,T,44,37,8,8,11,1,0,2,0,0,1,0,5,0.0,1,8,0,0,20,0.333333333,12,4
344,344,2020-09-05,OB,SK,0,B,38,29,5,5,6,1,0,0,0,1,0,0,9,0.0,0,5,0,0,21,0.222222222,9,2
345,345,2020-09-05,HH,HT,0,B,37,33,4,4,8,2,0,1,0,0,1,1,3,0.0,0,11,1,1,16,0.0,7,0
346,346,2020-09-05,Hero,KT,0,B,32,32,1,1,5,1,0,0,0,0,0,0,0,0.0,0,7,0,0,10,0.2,5,1
347,347,2020-09-05,SK,OB,0,T,32,30,1,1,5,0,0,1,0,0,0,0,1,0.0,1,7,1,1,7,0.0,0,0
348,348,2020-09-06,SK,OB,0,T,33,31,0,0,3,0,0,0,0,0,0,0,2,0.0,0,7,0,0,15,0.25,4,1
349,349,2020-09-06,LT,LG,0,B,33,29,1,1,3,1,0,0,0,0,0,0,4,0.0,0,4,1,1,9,0.333333333,3,1
350,350,2020-09-06,NC,-99,0,-99,33,31,3,3,5,0,0,1,0,0,0,0,2,0.0,0,10,1,1,-99,1.0,-99,-99
351,351,2020-09-06,Hero,KT,0,B,38,34,7,7,9,2,0,2,0,0,0,0,3,0.0,1,10,1,1,13,0.428571429,7,3
352,352,2020-09-06,HH,HT,0,B,36,36,4,4,10,1,0,2,0,0,0,0,0,0.0,0,13,0,0,9,0.25,4,1
353,353,2020-09-06,HT,HH,0,T,41,35,8,8,10,5,0,1,0,0,2,1,3,0.0,1,9,0,0,11,0.363636364,11,4
354,354,2020-09-06,KT,키움,0,T,45,38,7,8,12,2,0,0,0,0,1,1,4,1.0,1,6,1,1,19,0.46153846200000004,13,6
355,355,2020-09-06,LG,LT,0,T,44,42,6,7,14,4,0,2,0,0,1,0,1,1.0,0,8,0,0,19,0.222222222,9,2
356,356,2020-09-06,OB,SK,0,B,43,38,10,10,14,2,0,2,0,0,0,0,5,0.0,0,3,0,0,16,0.444444444,9,4
357,357,2020-09-07,LT,LG,0,B,45,39,12,12,16,6,0,2,0,0,0,0,5,0.0,1,4,1,1,21,0.533333333,15,8
358,358,2020-09-07,LG,LT,0,T,43,40,5,6,16,2,0,1,0,0,0,0,3,0.0,0,9,2,2,18,0.454545455,11,5
359,359,2020-09-08,SK,키움,0,B,51,45,12,15,16,4,0,3,0,0,1,0,4,0.0,1,8,0,0,27,0.4,15,6
360,360,2020-09-08,NC,LT,0,B,46,42,14,14,17,5,0,0,0,0,0,0,3,0.0,1,6,0,0,21,0.55,20,11
361,361,2020-09-08,Hero,SK,0,T,49,43,15,16,17,4,0,5,0,0,0,0,6,0.0,0,7,1,1,14,0.6,10,6
362,362,2020-09-08,OB,KT,0,B,39,36,6,8,12,7,0,1,0,0,0,0,3,0.0,0,5,0,0,14,0.272727273,11,3
363,363,2020-09-08,HH,SS,0,T,43,36,4,4,10,2,0,0,0,0,4,2,3,0.0,0,9,0,0,12,0.25,4,1
364,364,2020-09-08,HT,LG,0,B,34,31,3,3,7,4,0,0,0,0,0,0,3,1.0,0,5,1,1,16,0.222222222,9,2
365,365,2020-09-08,LG,HT,0,T,43,35,2,2,11,3,1,0,0,0,0,0,6,0.0,2,3,2,2,23,0.181818182,11,2
366,366,2020-09-08,SS,HH,0,B,40,36,2,2,7,1,0,0,2,0,1,0,3,0.0,0,6,0,0,14,0.14285714300000002,7,1
367,367,2020-09-08,LT,NC,0,T,38,33,2,2,6,1,0,0,1,0,0,0,5,0.0,0,6,0,0,22,0.222222222,9,2
368,368,2020-09-08,KT,OB,0,T,38,33,0,0,6,1,0,0,0,0,0,0,5,0.0,0,7,0,0,20,0.0,5,0
369,369,2020-09-09,NC,LT,0,B,47,42,5,5,11,4,1,1,1,0,0,0,5,1.0,0,9,1,1,24,0.133333333,15,2
370,370,2020-09-09,LT,NC,0,T,48,36,7,7,8,3,0,0,0,0,2,0,8,0.0,2,7,0,0,22,0.2,15,3
371,371,2020-09-09,HH,SS,1,T,43,37,7,7,12,1,0,1,0,0,0,0,4,0.0,2,10,1,1,21,0.4,10,4
372,372,2020-09-09,SS,HH,1,B,35,31,0,0,3,0,0,0,0,0,0,0,4,0.0,0,4,0,0,18,0.0,4,0
373,373,2020-09-09,KT,OB,0,T,43,38,4,4,5,0,0,1,1,0,1,0,4,0.0,0,13,0,0,16,0.2,5,1
374,374,2020-09-09,Hero,SK,0,T,53,35,10,13,11,2,0,1,3,0,2,2,16,0.0,0,5,3,3,28,0.26666666699999997,15,4
375,375,2020-09-09,OB,KT,0,B,46,41,2,2,10,2,0,0,1,0,2,1,3,0.0,0,6,0,0,20,0.14285714300000002,7,1
376,376,2020-09-09,SK,키움,0,B,37,35,4,4,9,1,0,2,0,0,0,0,2,0.0,0,3,2,2,13,0.25,4,1
377,377,2020-09-10,HH,SK,0,B,34,30,1,1,5,0,0,0,0,0,0,0,3,0.0,1,9,2,2,15,0.166666667,6,1
378,378,2020-09-10,HT,OB,0,B,36,32,4,4,7,0,1,1,0,0,0,0,4,0.0,0,7,0,0,10,0.28571428600000004,7,2
379,379,2020-09-10,KT,NC,0,T,37,32,8,8,8,0,1,4,0,0,1,1,1,0.0,3,7,1,1,5,0.333333333,3,1
380,380,2020-09-10,SS,LT,0,T,41,37,7,8,10,5,0,0,0,0,1,0,3,0.0,0,6,0,0,18,0.235294118,17,4
381,381,2020-09-10,SK,HH,0,T,41,36,5,5,9,1,0,1,1,0,0,0,4,0.0,1,5,0,0,16,0.3,10,3
382,382,2020-09-10,OB,HT,0,T,42,36,5,5,9,0,0,0,2,0,0,0,6,0.0,0,9,0,0,22,0.35714285700000004,14,5
383,383,2020-09-10,LG,키움,0,B,40,35,6,6,10,2,0,1,0,0,0,0,5,0.0,0,7,0,0,23,0.3,10,3
384,384,2020-09-10,NC,KT,0,B,46,36,12,13,13,3,0,3,0,0,1,1,8,0.0,1,4,0,0,18,0.454545455,11,5
385,385,2020-09-10,LT,SS,0,B,50,45,12,13,21,3,0,2,0,0,0,0,5,0.0,0,6,0,0,29,0.36842105299999994,19,7
386,386,2020-09-10,Hero,LG,0,T,36,32,1,1,6,1,0,1,0,0,1,0,3,0.0,0,7,0,0,16,0.0,8,0
387,387,2020-09-11,NC,KT,0,B,40,37,8,9,13,4,0,3,2,0,0,0,3,0.0,0,7,0,0,13,0.384615385,13,5
388,388,2020-09-11,LT,SS,0,B,45,37,12,12,14,2,0,1,0,0,0,0,8,0.0,0,8,1,1,23,0.470588235,17,8
389,389,2020-09-11,Hero,LG,0,T,41,38,8,8,13,3,1,0,1,0,1,0,0,0.0,2,4,1,1,17,0.41666666700000005,12,5
