,G_ID,G_DAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
397,397,2020-09-12,한화,KT,0,T,36,35,2,2,7,0,0,0,1,0,0,0,1,0,0,10,0,0,14,0.2,5,1
398,398,2020-09-12,롯데,SK,0,T,36,30,1,1,6,0,0,0,0,0,1,1,5,0,0,6,1,1,15,0,6,0
399,399,2020-09-12,NC,KIA,0,B,35,32,3,3,6,1,0,1,1,0,0,0,3,0,0,7,0,0,10,0.166666667,6,1
400,400,2020-09-12,두산,키움,0,T,31,29,0,0,4,1,0,0,0,0,0,0,2,0,0,8,2,2,10,0,4,0
401,401,2020-09-12,LG,삼성,0,B,30,29,1,1,2,0,0,1,1,0,0,0,1,0,0,6,0,0,2,0,1,0
402,402,2020-09-13,삼성,LG,0,T,51,42,9,11,18,1,1,1,2,0,4,2,5,0,0,5,0,0,22,0.3125,16,5
403,403,2020-09-13,KT,한화,0,B,39,33,5,5,12,1,0,0,0,0,3,2,3,0,0,11,2,2,17,0.25,8,2
404,404,2020-09-13,KIA,NC,0,T,38,33,4,4,10,1,0,0,0,0,2,1,3,0,0,5,1,1,14,0.5,6,3
405,405,2020-09-13,SK,롯데,0,B,29,27,3,3,4,0,0,2,1,0,0,0,1,0,1,5,1,1,4,0,2,0
406,406,2020-09-13,NC,KIA,0,B,41,32,3,3,8,0,0,0,3,0,3,1,4,0,2,6,0,0,21,0.090909091,11,1
407,407,2020-09-13,한화,KT,0,T,39,30,4,4,6,1,0,0,2,0,2,1,5,0,2,6,0,0,13,0.333333333,9,3
408,408,2020-09-13,롯데,SK,0,T,36,29,1,1,5,0,0,0,0,0,1,1,5,0,1,1,2,2,15,0,4,0
409,409,2020-09-13,LG,삼성,0,B,32,31,0,0,4,1,0,0,0,0,0,0,1,0,0,10,0,0,8,0,2,0
410,410,2020-09-13,두산,키움,0,T,56,48,6,6,15,2,0,0,0,0,1,1,7,0,0,7,0,0,29,0.166666667,12,2
411,411,2020-09-13,Hero,두산,0,B,60,49,6,6,13,1,0,0,2,0,0,0,10,1,1,15,0,0,36,0.277777778,18,5
412,412,2020-09-15,SK,KIA,0,T,52,40,16,16,17,1,0,2,3,0,2,1,9,0,1,5,3,3,30,0.4,20,8
413,413,2020-09-15,삼성,KT,0,T,42,37,7,7,14,1,0,1,0,0,1,0,4,1,0,1,2,2,19,0.3,10,3
414,414,2020-09-15,롯데,키움,0,T,39,33,8,8,10,3,0,1,0,0,0,0,5,0,0,3,2,2,12,0.363636364,11,4
415,415,2020-09-15,한화,LG,0,B,45,38,6,6,11,1,0,0,0,0,0,0,5,0,2,10,2,2,17,0.285714286,7,2
416,416,2020-09-15,두산,NC,0,B,35,30,6,7,8,3,0,0,0,0,1,0,2,0,2,3,0,0,9,0.444444444,9,4
417,417,2020-09-15,Hero,롯데,0,B,46,38,5,5,11,1,0,0,0,0,0,0,7,0,1,7,1,1,30,0.117647059,17,2
418,418,2020-09-15,KT,삼성,0,B,38,36,0,0,8,1,0,0,0,0,0,0,2,0,0,11,1,1,18,0,6,0
419,419,2020-09-15,LG,한화,0,T,42,39,4,5,8,2,0,1,3,0,0,0,3,0,0,14,0,0,20,0.166666667,12,2
420,420,2020-09-15,NC,두산,0,T,37,33,2,3,6,1,1,0,2,0,0,0,3,0,1,5,0,0,19,0,5,0
421,421,2020-09-15,KIA,SK,0,B,34,29,1,1,5,0,0,0,0,0,0,0,5,0,0,4,3,3,16,0,5,0
422,422,2020-09-16,KT,삼성,0,B,46,43,11,11,19,4,0,1,0,0,0,0,2,0,1,8,0,0,20,0.421052632,19,8
423,423,2020-09-16,LG,한화,0,T,46,40,9,11,15,8,0,0,0,0,0,0,6,0,0,5,2,2,18,0.5,14,7
424,424,2020-09-16,롯데,키움,0,T,44,39,8,8,14,4,0,0,0,0,1,1,4,0,0,6,1,1,17,0.5,16,8
425,425,2020-09-16,SK,KIA,0,T,45,37,6,7,11,4,0,0,0,0,0,0,8,1,0,5,1,1,26,0.266666667,15,4
426,426,2020-09-16,NC,두산,0,T,39,34,4,5,8,1,0,2,2,0,1,0,4,0,0,10,0,0,15,0.2,10,2
427,427,2020-09-16,삼성,KT,0,T,45,39,4,6,14,1,0,0,0,0,0,0,6,0,0,4,1,1,31,0.25,16,4
428,428,2020-09-16,KIA,SK,0,B,41,33,6,6,10,1,0,1,0,0,2,1,4,0,2,6,1,1,18,0.375,8,3
429,429,2020-09-16,한화,LG,0,B,39,35,5,5,9,0,1,2,0,0,0,0,3,0,1,11,1,1,17,0.2,10,2
430,430,2020-09-16,두산,NC,0,B,33,32,3,3,7,1,0,0,0,0,0,0,0,0,1,6,1,1,9,0.666666667,3,2
431,431,2020-09-16,Hero,롯데,0,B,37,32,1,2,4,1,0,0,1,0,0,0,4,0,1,12,0,0,16,0,6,0
432,432,2020-09-17,KIA,삼성,0,T,44,40,11,12,16,4,0,3,0,0,1,1,3,0,0,6,1,1,18,0.3125,16,5
433,433,2020-09-17,KT,두산,0,B,35,31,3,3,9,1,1,0,3,0,1,0,3,1,0,8,0,0,19,0.166666667,12,2
434,434,2020-09-17,NC,SK,0,T,38,34,3,3,9,1,0,2,1,0,1,0,3,1,0,6,1,1,14,0.25,4,1
435,435,2020-09-17,LG,롯데,0,B,39,34,9,9,8,0,0,2,1,0,1,0,4,0,0,6,0,0,13,0.375,8,3
436,436,2020-09-17,Hero,한화,0,B,35,26,5,5,4,2,0,0,0,0,1,1,8,0,0,9,1,1,15,0.25,8,2
437,437,2020-09-17,롯데,LG,0,T,34,34,1,1,8,2,0,0,0,0,0,0,0,0,0,5,2,2,18,0.222222222,9,2
438,438,2020-09-17,삼성,KIA,0,B,37,33,2,2,7,0,0,0,0,0,1,1,3,0,0,11,0,0,15,0.166666667,6,1
439,439,2020-09-17,두산,KT,0,T,33,33,0,0,6,0,0,0,0,0,0,0,0,0,0,5,2,2,11,0,6,0
440,440,2020-09-17,SK,NC,0,B,33,30,0,0,4,0,0,0,1,0,1,0,1,0,1,11,0,0,11,0,5,0
441,441,2020-09-17,한화,키움,0,T,32,29,2,2,3,0,0,0,0,0,1,1,1,0,1,13,0,0,5,0.333333333,3,1
442,442,2020-09-18,KIA,삼성,0,T,49,39,13,13,15,2,0,2,0,0,2,1,5,0,3,4,1,1,20,0.5,14,7
443,443,2020-09-18,KT,두산,0,B,46,40,5,5,11,1,0,2,0,0,1,0,4,1,1,11,1,1,18,0.222222222,9,2
444,444,2020-09-18,NC,SK,0,T,40,31,9,9,8,0,1,1,1,0,2,0,5,0,2,6,0,0,14,0.307692308,13,4
445,445,2020-09-18,한화,키움,0,T,37,36,2,2,8,1,0,0,0,0,0,0,0,0,1,10,0,0,20,0.25,8,2
446,446,2020-09-18,롯데,LG,0,T,40,36,5,5,8,1,0,0,3,0,0,0,4,0,0,8,1,1,19,0.25,12,3
447,447,2020-09-18,두산,KT,0,B,45,41,4,4,11,1,0,1,0,0,2,1,2,0,0,4,1,1,14,0.25,8,2
448,448,2020-09-18,SK,NC,0,B,37,31,5,5,8,2,0,3,0,0,0,0,6,0,0,4,1,1,14,0.333333333,3,1
449,449,2020-09-18,삼성,KIA,0,B,40,35,4,5,9,2,0,0,0,0,1,1,4,0,0,9,0,0,21,0.181818182,11,2
450,450,2020-09-18,LG,롯데,0,B,38,34,3,3,7,1,0,1,1,0,0,0,4,0,0,6,0,0,11,0.4,5,2
451,451,2020-09-18,Hero,한화,0,B,34,31,0,0,4,2,0,0,1,0,0,0,3,0,0,9,0,0,11,0,6,0
452,452,2020-09-19,LG,두산,0,T,47,40,9,9,18,1,0,2,2,0,3,2,3,0,1,6,2,2,19,0.272727273,11,3
453,453,2020-09-19,Hero,삼성,0,T,43,39,8,8,15,3,0,0,2,0,1,1,3,0,0,12,0,0,19,0.352941176,17,6
454,454,2020-09-19,KIA,한화,0,B,35,29,7,8,10,2,0,0,1,0,2,2,3,0,1,4,0,0,12,0.5,8,4
455,455,2020-09-19,KT,SK,0,T,41,34,5,5,8,0,0,0,1,0,1,1,6,0,0,11,1,1,23,0.333333333,9,3
456,456,2020-09-19,롯데,NC,0,B,38,30,5,5,7,1,0,2,0,0,0,0,7,0,1,8,1,1,15,0.5,4,2
457,457,2020-09-19,삼성,키움,0,B,40,37,7,7,11,3,0,2,2,0,0,0,2,0,1,6,2,2,16,0.375,8,3
458,458,2020-09-19,NC,롯데,0,T,36,34,1,1,10,0,0,1,1,0,0,0,1,0,1,7,2,2,15,0,5,0
459,459,2020-09-19,두산,LG,0,B,39,36,6,6,10,2,0,2,0,0,0,0,3,0,0,8,1,1,9,0.2,5,1
460,460,2020-09-19,한화,KIA,0,T,31,31,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,2,0
461,461,2020-09-19,SK,KT,0,B,34,30,0,0,3,0,0,0,0,0,0,0,4,0,0,6,1,1,14,0,5,0
462,462,2020-09-20,삼성,키움,0,B,48,42,12,14,18,0,0,3,1,0,1,0,5,0,0,6,1,1,26,0.380952381,21,8
463,463,2020-09-20,한화,KIA,0,T,50,40,11,11,16,4,0,1,0,0,2,1,6,0,2,10,0,0,20,0.466666667,15,7
464,464,2020-09-20,NC,롯데,0,T,43,37,6,6,13,0,0,2,1,0,2,1,4,2,0,8,0,0,10,0.333333333,9,3
465,465,2020-09-20,KT,SK,0,T,43,37,10,10,11,2,0,1,2,0,1,1,4,0,1,10,0,0,17,0.307692308,13,4
466,466,2020-09-20,두산,LG,0,B,45,31,6,6,9,1,0,1,1,0,0,0,12,0,2,6,3,3,26,0.1875,16,3
467,467,2020-09-20,Hero,삼성,0,T,41,37,6,6,13,2,0,1,0,0,0,0,4,0,0,7,3,3,21,0.333333333,12,4
468,468,2020-09-20,롯데,NC,0,B,41,36,2,2,11,0,0,0,0,0,0,0,5,0,0,8,2,2,21,0.1,10,1
469,469,2020-09-20,KIA,한화,0,B,38,33,3,3,9,1,0,1,0,0,1,1,4,0,0,7,1,1,16,0.285714286,7,2
470,470,2020-09-20,LG,두산,0,T,38,37,5,5,10,3,1,2,0,0,0,0,1,0,0,11,0,0,12,0.333333333,6,2
471,471,2020-09-20,SK,KT,0,B,31,28,1,2,3,1,0,0,0,0,0,0,3,0,0,4,3,3,12,0.2,5,1
